"DATE","AKNA","ALNA","ARNA","AZNA","CANA","CONA","CTNA","DCNA","DENA","FLNA","GANA","HINA","IANA","IDNA","ILNA","INNA","KSNA","KYNA","LANA","MANA","MDNA","MENA","MINA","MNNA","MONA","MSNA","MTNA","NCNA","NDNA","NENA","NHNA","NJNA","NMNA","NVNA","NYNA","OHNA","OKNA","ORNA","PANA","RINA","SCNA","SDNA","TNNA","TXNA","UTNA","VANA","VTNA","WANA","WINA","WVNA","WYNA"
"1990-01-01",230,1623.1,914.1,1473.8,12499.3,1503,1643.8,687.6,345.4,5346.4,3016.5,517.5,1216.5,376.6,5268.3,2513.5,1088,1450.5,1567,3047.5,2171.2,544.4,3905,2124.7,2345.1,929.5,293.3,3128.9,263.3,720.5,519.8,3690.7,572.4,610.2,8265,4842.3,1195.2,1244.7,5192.3,460.7,1517.8,283.4,2192.7,6994.8,710.6,2897.3,261.4,2121.1,2267.5,624.8,195.6
"1990-02-01",232.1,1621.3,913.4,1475.9,12508.2,1507,1639,689,350.3,5363.4,3021.8,521.5,1222.4,378.6,5278,2512.5,1089,1452.5,1569.7,3042.6,2181.2,543.2,3943.3,2130.4,2345.9,931.9,293.7,3139,263.4,723.6,517.7,3690.4,573.3,610.1,8268.4,4865.9,1199.3,1241.6,5195.9,461,1521.5,284.1,2195.7,7007.4,711.4,2905.4,259.9,2124.7,2276.9,626.7,196
"1990-03-01",234.4,1620.6,916.3,1478.7,12513.4,1511,1637.8,690.9,350.8,5372.8,3033,522.7,1220.1,381.4,5290.9,2518.4,1089.8,1459.6,1576.2,3035.9,2187.5,544.5,3956.4,2130.7,2345.5,935.3,294.9,3144.9,263.9,725,517.7,3694,575.5,613.3,8273,4877.4,1200,1248.3,5200.5,461.5,1522.7,285.6,2199.4,7030,713.9,2910.5,259.9,2131.1,2279.9,630.8,197.5
"1990-04-01",236.3,1634,918.5,1484.9,12540.2,1515,1628.8,688,348.7,5374.7,3027.1,526.2,1220.7,384,5284.2,2509,1089.6,1453.6,1579.8,3016.2,2186,542.3,3964.6,2134.3,2342.2,937,297.1,3142.7,265.7,730.3,513.8,3667,580.2,615.5,8247.2,4889.9,1203.6,1254.4,5183.6,456.7,1528,286.7,2200.4,7056.7,719.9,2905.8,260,2141.2,2287.9,630.9,199.5
"1990-05-01",236.2,1639.8,922,1488,12555.1,1524,1629.5,686.8,349.2,5380,3029.5,527.1,1222,383.6,5291.7,2511.2,1092.3,1458.8,1591.1,3010,2177.3,540.7,3964.8,2131.5,2346.3,940.9,297.2,3139.9,266.6,731.1,510.7,3659,582,616.1,8252.7,4895,1206.8,1257.4,5180.8,455.8,1532.2,288,2203.2,7095.3,721.5,2907.2,260.6,2144.6,2290.3,635.7,197.6
"1990-06-01",239.4,1642.4,924.8,1482.3,12554.2,1522.3,1628.9,687.9,348.4,5383.8,3038.2,527.8,1221.6,383.7,5297,2529.9,1091.8,1455.1,1588.2,3001.6,2185.7,540.5,3968.4,2131.8,2346,939,298.9,3137.1,266,732,509.2,3649.6,585.7,619.4,8231.3,4897.8,1212.2,1259.8,5176.2,454.8,1536.1,288,2202.6,7105.9,725,2904.8,259.6,2150.1,2296.8,634.8,197.9
"1990-07-01",238.8,1641.9,927.6,1484.4,12574.9,1522.5,1620.4,685.7,347.1,5372,3037.3,529.3,1229.8,384.5,5298.8,2540.8,1083.2,1464.4,1593.8,2987.6,2173,535.9,3973.7,2138.2,2347.8,943.4,297.6,3133.3,266.3,733.1,506.1,3639.3,581.6,626.5,8207.5,4900.3,1215.1,1260.8,5178.8,452.6,1530.1,290.3,2197.9,7122.2,726.5,2901.2,258.3,2154.9,2298.2,633.4,197.8
"1990-08-01",238.1,1642.7,928.2,1483.4,12544,1525.2,1615.4,686.5,350.1,5369.9,3036.7,529.9,1229.6,387.8,5308.9,2545.1,1091.8,1467.5,1599.1,2973.5,2170.7,529.3,3961.1,2140.7,2351.6,931.2,296.9,3121.2,266.5,733.9,504.9,3631.2,581.7,627.1,8200.3,4900.1,1217.2,1269.2,5173.9,451,1528.5,289.5,2202.7,7125.3,729.1,2900.9,257.6,2164.7,2298.2,632.1,198.9
"1990-09-01",238.2,1645.1,931.9,1485.8,12544.8,1529.4,1612.3,686.1,349.2,5363.5,3032.4,530.4,1235.3,390.6,5297.8,2530.7,1094.9,1466.4,1596.8,2963.1,2179.9,528.5,3945.8,2142.3,2348.2,941.6,296.5,3122.8,266.1,733.1,505.4,3605.9,581.4,626.9,8179.8,4904,1220.7,1260.8,5170.6,452,1535,290.3,2199.4,7159.4,733.4,2898.3,255.4,2161.4,2302.7,631.5,199
"1990-10-01",239.7,1639.8,929.5,1486.3,12562.9,1527.1,1601.4,681.4,347.1,5357.7,3018.8,534.8,1233.7,390.6,5282.6,2527.6,1094.9,1465.7,1595.9,2940.1,2161.3,526.9,3935.5,2139.6,2340.5,942.1,300.3,3107.5,267,732.3,499.3,3578.1,581.7,628.9,8134.7,4885.1,1213.9,1257,5151.8,449.1,1531.9,291.3,2192.8,7157.3,736.1,2881.5,254.4,2154.8,2301.5,630,199.2
"1990-11-01",241.1,1640.5,930.8,1489.6,12539.8,1534.5,1595.1,680.4,342.6,5343.6,3018.2,537.3,1234.4,391.2,5274.5,2516.9,1102.3,1462.8,1598.1,2928.6,2156.5,523.6,3912.4,2142.2,2340.5,942.4,300.2,3110.9,268.3,739.6,496.8,3560.4,586.3,629.9,8107.1,4868.8,1215.8,1259.9,5144.4,448.9,1528,291.8,2189,7166.1,737.7,2876.4,252.7,2158.5,2302,629.1,201.4
"1990-12-01",241.4,1639.1,929.9,1484.5,12535.7,1532.6,1589.6,681.3,342.2,5335.6,3008.3,536.3,1233.6,391.4,5270,2514.1,1096.6,1463.1,1596.3,2918.1,2152.9,521.8,3914,2141.7,2340.7,941,299.8,3103.9,268.5,737.3,493.8,3552.4,582.7,628.4,8085.3,4863.9,1216.5,1257.9,5136.8,446.6,1519.8,292.3,2184.3,7162.1,739.3,2872.1,253.2,2160.3,2299.2,629.8,201.1
"1991-01-01",241,1634.5,924.8,1497.3,12525.9,1538.4,1585.8,682.7,348.1,5313.6,2996,540.7,1233.7,392.4,5274.7,2511.2,1086.9,1455.1,1601.9,2878.1,2126.3,524.3,3907.8,2143.9,2310.8,937.2,299.3,3096.8,268.7,738.7,489.9,3543.8,582,629.5,8008,4849,1217.6,1252.4,5134.4,437.4,1512,292.2,2179.4,7143.7,738.9,2855.7,251.2,2164.4,2294.3,630.2,201.3
"1991-02-01",240.5,1630.4,928,1492.9,12478.1,1536,1573.7,681.7,341.1,5293.4,2978.9,537.6,1233.3,393.4,5256.5,2497.7,1087,1455.1,1601.4,2859.2,2120.6,519.5,3887.1,2138.9,2305.5,933.7,299.6,3081.8,269.1,738.3,486.3,3533,583.2,628.9,7979.5,4820.4,1220.6,1253.4,5119.2,433.9,1506.8,293.1,2177.8,7155.9,741.4,2839.8,248.9,2165.5,2294.3,631,201.8
"1991-03-01",240.2,1634,931.1,1492,12438.5,1537,1571.5,679.7,347.1,5282,2977.3,536.8,1233.9,393.5,5253.6,2491,1091.3,1452.6,1604.9,2849.8,2115.6,516.7,3870.8,2138.6,2307.4,932.8,298.5,3072.4,269,739.4,484.2,3526.2,582.1,628.3,7957.5,4817.8,1222.3,1251.8,5108.8,431.6,1505,293.4,2176.8,7169.3,743.3,2837.3,248.5,2169.9,2294.9,630.1,202.9
"1991-04-01",240.5,1635.1,931.5,1487.5,12448,1538.3,1568.5,677.2,338.2,5276.9,2970.4,535.7,1235.1,394.8,5256.2,2503.9,1094.5,1461,1608.5,2837.8,2107.6,515,3872.9,2141.6,2298.5,934,299.5,3073.7,269.7,738.9,481.2,3516.1,583.4,628.8,7932.9,4812.2,1226.8,1248.4,5096.9,426.8,1495.8,294.8,2172.4,7156.6,742.3,2832.4,248.6,2173.4,2294.6,628.9,202.9
"1991-05-01",240.7,1638,930.7,1485.3,12418,1539.4,1562.2,677,343.6,5271.9,2973.9,535.8,1235.3,395.4,5244.1,2501.9,1093,1461.1,1615.7,2827.5,2103.2,513.9,3874.5,2142.5,2298.4,932.8,300.4,3070,269.5,736.1,479.8,3506.4,583.7,627.9,7908.6,4803.9,1225.9,1249,5083.4,425.3,1495.5,295.1,2178.8,7169.3,744.4,2832.1,248.4,2178.8,2292.5,623.9,203.2
"1991-06-01",240.9,1641.4,934.8,1488.1,12398.2,1543.8,1561.1,678.5,342.8,5262.5,2981.1,537.2,1237.4,396,5234.2,2508.9,1092,1460.9,1614.3,2830.1,2104.6,513.4,3875.3,2144.9,2301.8,935.9,304.2,3066.8,270.4,737.7,480.1,3496.1,584.7,630.4,7900.3,4810.4,1229,1252.6,5083.7,423.7,1491.9,295.5,2179.3,7181.7,747.6,2832.4,248.1,2178.7,2300.6,630.7,203.5
"1991-07-01",242.2,1643.9,937.2,1485.3,12400.7,1544.6,1550,672.3,341.3,5266,2970.5,539.4,1242.2,397.3,5214.6,2505,1100.5,1463,1613.1,2815.9,2090.3,512,3885.9,2144.7,2312.1,940.1,304.2,3077.1,271,744.7,476.9,3485.9,587.2,628.6,7838.5,4822.7,1223.3,1252.8,5066.5,421.4,1490,297.7,2182.7,7169.6,749.8,2820.7,249.6,2186.4,2302.3,630.7,202.5
"1991-08-01",242.1,1648.2,940.3,1486.8,12384,1542.2,1546.2,677.3,337.9,5272.8,2968.2,540.4,1240.8,398.8,5207.3,2512.4,1102.8,1467.2,1611.4,2809.9,2091,511.5,3872.9,2149.3,2317.2,933.7,305.4,3079,271.2,745,479.1,3481.2,587.3,627.9,7831.7,4817.1,1223.7,1254,5069.7,420.4,1488.5,296.7,2191.3,7164.3,751.7,2822.3,249.7,2186.6,2306,629.6,203.4
"1991-09-01",242.2,1650.8,942.3,1488.5,12376.4,1549,1545,677.4,339.5,5265,2970.4,540.9,1242.9,400.7,5214.7,2512.5,1102.5,1468,1614.1,2803.2,2099.6,511.3,3883.4,2150.4,2317.3,945.1,306.7,3084.9,273.1,746.6,479.5,3476.6,589,630.5,7816.4,4826.5,1226.7,1255.9,5072.5,418.5,1490.7,297,2197.8,7209,753.1,2826.5,249.1,2191.6,2304,630.9,203.9
"1991-10-01",242.3,1651.2,946.4,1495.8,12375.7,1553.9,1544,674.3,342.3,5261.5,2970.6,541.5,1241.4,401.1,5220.3,2515.4,1103.9,1471.4,1616.7,2801.1,2091.7,509.3,3893.4,2154.6,2314.4,946.8,307.5,3092.8,272.5,741.9,481.9,3471.3,586.5,629.3,7812,4819.5,1227.2,1261.1,5071.9,418.1,1493.8,297.7,2201.6,7197.7,754.3,2826.9,249.3,2197.4,2313.8,630.4,204.6
"1991-11-01",243.7,1650,945.2,1498.4,12335.6,1559,1541.1,676,341,5268.1,2975.4,542.4,1240.1,403.3,5214.1,2514.7,1104.2,1477.9,1615.8,2797.4,2095.1,509.8,3894.6,2148.5,2313.9,947.7,308.7,3089.8,272.6,740,482.9,3473.3,587.5,626.1,7803.6,4822.5,1228.2,1257.3,5075.3,418.1,1501.2,298.5,2202.6,7206.1,755.9,2827.5,249.4,2195.9,2313.3,630.8,203.6
"1991-12-01",245.5,1650.1,947.4,1500.5,12307,1563.4,1539.2,674.2,339.7,5263.1,2979.7,542.4,1242.3,403.1,5204.1,2516.1,1105.4,1479.4,1613.7,2796.3,2088.6,507.6,3892.7,2158.3,2319.4,947.8,310.5,3092.4,272.8,742.8,482.5,3470.8,589.4,629,7776.5,4817.2,1229.1,1258.8,5070.8,416.2,1497.3,299.7,2199.3,7211.4,755.3,2829.7,249.7,2198.9,2315.8,630.9,203.9
"1992-01-01",244.9,1655.3,951.4,1500.8,12275.6,1568.3,1533.5,675,340.6,5285.5,2992.1,542.4,1244.6,407.5,5215.5,2523.8,1110.9,1482.9,1617.3,2794.6,2085,510.1,3874.7,2169.6,2318.2,950.3,312.7,3107.9,274.6,747.4,483.6,3460.3,591.1,628.7,7756,4821.9,1231.5,1263.1,5075.9,422.3,1500.9,303.3,2211.2,7202.9,758.3,2834.1,248.4,2211.1,2331.6,635,204.8
"1992-02-01",246.3,1656.4,953,1500.9,12244.3,1571.8,1528.4,673.8,338.8,5279.4,2993,542.7,1248.3,408.9,5210.7,2526.6,1110.4,1487,1614.4,2795.3,2082.3,509.2,3892.1,2170.2,2320.4,951.8,312.7,3109.1,274.6,748,482.6,3459.5,592,629.8,7743.7,4826.1,1227.9,1263.8,5069.9,423.1,1501.3,304.5,2212.5,7215.9,760.6,2835,249.9,2214.6,2330.2,635.2,204.8
"1992-03-01",246.8,1659.6,955.4,1500.3,12264.7,1575.9,1527.4,674.3,338.4,5315.6,3005.2,543.5,1248.9,409.9,5206.4,2527.8,1109.7,1488.5,1615.7,2794.9,2078.7,508.6,3894,2174.8,2321.1,952.3,313.7,3114.9,275.4,747.9,483.2,3450.7,593.7,630.6,7731.1,4827.8,1227.1,1264.9,5065.2,423.3,1503,304.5,2236.8,7224.9,762.4,2834.1,249.9,2218.7,2330.6,636.1,205.1
"1992-04-01",247.3,1660.9,958.3,1505.2,12263,1581.8,1524.8,675.2,341,5295,3007.1,542.6,1249.6,410.6,5208.5,2540.5,1115.9,1492,1619.4,2789.5,2084.8,509.4,3903,2180.4,2326,954.4,314.5,3121.8,275.5,747.9,485.2,3444.8,595.6,632.1,7737.7,4853.8,1230.5,1270.5,5071.2,425,1504.2,305.7,2226.5,7238.4,763.6,2837,250.2,2220,2349.3,636.5,204.4
"1992-05-01",246.2,1670.2,962.5,1512.9,12245.1,1591.8,1525.6,674.6,341.9,5315.1,3018.6,542.3,1252.1,412.8,5222.6,2551.2,1114.5,1497,1624.6,2796.7,2085.4,509.5,3911.7,2189.2,2330.7,957.8,316.5,3136.3,275.8,751,487.7,3446.2,598,636.6,7728.7,4860.3,1235.2,1274.5,5079.2,423.6,1507.5,307,2234.5,7254,767.8,2844.4,250,2225.2,2356.8,644.3,205.8
"1992-06-01",245.5,1672.3,963.3,1515.2,12213.8,1593.8,1523.8,674.3,341.2,5319.5,3019.2,542.8,1253,414,5230.1,2554.9,1112.8,1498.9,1627.5,2795.7,2081.7,511.4,3922.6,2189.9,2331.3,958,319.1,3145.5,276.7,751.8,487.2,3448,602.4,633.9,7719.7,4853,1231.8,1275.2,5083.9,424,1509.1,307.9,2239.3,7256.6,768.3,2844.2,250.2,2226.6,2357,637.9,204.5
"1992-07-01",246.1,1672.5,962.8,1520.6,12215,1601.9,1527.6,673.6,341.6,5336.1,3030.9,544.2,1252.2,415.1,5226.2,2561.6,1113.5,1499.3,1626.4,2795.4,2082.1,514.4,3920.9,2196.6,2336.2,964,316.8,3145.6,276.8,751.2,485.9,3463.1,603.2,639.2,7717.9,4851.8,1234.3,1281.4,5083,424.6,1510.4,308.5,2245.1,7285.7,771.1,2852.8,251.3,2224.4,2360.4,642.2,203.8
"1992-08-01",245.7,1689,964,1525.6,12177.6,1604.7,1526.8,673.1,342,5336.3,3035.8,544.1,1253.4,415.7,5241.7,2576.6,1123.1,1500.7,1626.4,2795.4,2081.5,513.5,3929,2200.3,2340.2,964,317,3155.3,277.6,752.3,485.8,3460.8,603.7,641.3,7713.8,4848.2,1235.7,1281,5080.5,422.9,1515.1,309.7,2251,7281.8,774.7,2854,251.8,2230.9,2365.4,641.5,206.4
"1992-09-01",246.7,1679.5,965.9,1535.2,12156,1609.8,1523.9,671.6,340.6,5349.8,3040.1,542.5,1253.5,415.6,5246.5,2566.2,1116.6,1504.9,1625.1,2799.5,2080.1,514.1,3922.7,2204.6,2341.2,965.3,316.9,3162,277.9,754.5,487.8,3449.7,605.8,647.5,7702.8,4842.9,1238.8,1281,5074.8,423.4,1515.4,309.5,2258.5,7286.8,776.2,2855.6,253.1,2233.7,2369.2,641.2,205.6
"1992-10-01",246,1688.4,969.7,1525.8,12162.4,1615.9,1524,674.1,339.3,5376.9,3061.2,541.7,1255.6,419.3,5263.6,2571.3,1119.5,1506.9,1630.6,2806.5,2084.5,514.4,3929.4,2212.4,2343.5,969.2,317.6,3170,278.9,755.4,489.5,3459.4,607.6,644,7699.1,4859.8,1242.8,1283.3,5081.4,425.2,1521.4,310.3,2275.8,7330.5,779.9,2867.3,253,2237.9,2373.4,643.5,206.6
"1992-11-01",245.9,1690.7,972.2,1526.9,12150.6,1620.3,1523.5,670.7,344,5406.9,3065.6,541.8,1259.4,421.3,5271.7,2575.2,1126.3,1508.7,1633.9,2809,2084.2,515.2,3938.9,2216.6,2346.8,972.8,320.4,3176.5,279.4,759,491,3464.5,614.1,651.3,7693.2,4856,1244.4,1288.3,5081.2,425.7,1523.7,311.2,2282.7,7341.1,783.6,2874.7,253.8,2239.3,2378.5,645,209.1
"1992-12-01",247.4,1693.8,974.6,1531.6,12112.6,1622.4,1522.9,670.8,343.4,5420,3069,542,1260.6,421.5,5273.3,2580.5,1122.3,1510.1,1635.5,2806.5,2086.9,514.1,3944.4,2222.7,2347.9,977,320.3,3184.3,280.8,757.5,492.1,3465.6,610.5,648.3,7696.1,4861.3,1245,1286.4,5079.5,425.5,1524.1,311.3,2289.1,7350.5,785.4,2875.9,253.4,2245.3,2381.5,647,206.9
"1993-01-01",248.4,1694.4,977.4,1535,12150.8,1632.8,1535,677.2,345,5442.2,3079.9,538.6,1263.2,423.9,5290.3,2597.2,1120.7,1521.4,1638,2815.3,2093.2,513.9,3960.1,2229.6,2352.1,980.4,319.9,3196.9,282.5,757.3,495.3,3482,611.6,653.2,7721.5,4884.4,1248.2,1291.6,5107.8,427.1,1530.3,311.5,2295.4,7379.1,790.3,2888.7,255.1,2236.6,2388,647.6,207.9
"1993-02-01",248.8,1701.6,981.7,1545.7,12127.9,1641.2,1535.3,674.9,346.3,5470.2,3092.5,540.4,1265.5,425.8,5295.8,2599.4,1125.2,1525.1,1641.2,2818.3,2098.2,514,3965.7,2232.6,2365.3,985.1,321.2,3208.7,281.8,759.2,496.9,3486.1,614.3,654.6,7728.3,4888.1,1251.8,1299.3,5121.6,427.5,1536.2,312.5,2304,7405.5,792.6,2899.3,255.1,2244.5,2395.6,648,207.5
"1993-03-01",250,1701.7,983,1552.6,12089.3,1649.4,1530.7,674.1,344.8,5479.7,3092.7,540.5,1265.6,425.3,5289.1,2597.6,1127.1,1520.6,1642.3,2811.9,2084.5,515.6,3961.9,2236.6,2362.7,987.1,321.3,3204.9,282.4,760.6,496.3,3472.5,616.8,657.3,7711.1,4873,1252.6,1304.4,5094.6,426.7,1536.3,313.3,2301.6,7415.4,797.3,2889.2,254.7,2248.6,2397.7,647.3,207.9
"1993-04-01",250.3,1710.4,987.2,1566.2,12067.3,1659.1,1525.3,671.9,347.5,5520.4,3110.2,541,1268.9,427.9,5312.9,2608,1130,1525.8,1645.4,2831.2,2097.5,516.5,3973.1,2239.1,2380.1,992.7,323.9,3223.8,282.4,766.4,498.4,3481,621.1,658.6,7721.8,4879.7,1253.3,1306.8,5109.3,427.4,1547,314.3,2314.2,7429.2,802,2901.7,255.7,2254.9,2391.9,651.6,208.4
"1993-05-01",249.6,1712.7,988.6,1576.1,12066.1,1659.4,1528.9,672,348.1,5530,3117.7,540.9,1274.5,430.4,5321.5,2613.1,1132.3,1529.9,1649.3,2839.1,2103.2,518,3981.6,2242.9,2390.1,997.1,324.5,3231.6,284.4,766.4,500.3,3485.7,621.3,662.2,7738.2,4893.4,1255.2,1308.7,5116.1,429.3,1548.9,315.8,2319.1,7442.9,805,2913.8,256.1,2260.1,2406.8,647,209.2
"1993-06-01",251,1719,990.1,1581.9,12071.1,1666,1525.9,670.3,348,5546.3,3125.6,540.9,1278.5,430.6,5320.7,2624.5,1138.5,1534.6,1651.7,2842.5,2101,518.7,3987.4,2244.6,2393.5,998.6,327.9,3241.8,284.1,767.9,501.5,3489,624.7,668,7748.5,4906,1260.9,1314.9,5116.1,429.6,1550.8,316.9,2325.7,7465.7,810.7,2918.2,258.2,2267.1,2406.5,651.8,210.6
"1993-07-01",251.4,1716,995.1,1586.8,12092.7,1675.4,1526.2,668.5,349.9,5565.8,3148.2,538.7,1278.7,434.1,5313.1,2628,1136.5,1540.5,1653.8,2850.1,2104.4,519.7,3992.9,2250.9,2394,1001.4,325.2,3258.2,285.1,768,504.5,3486.7,625.2,669.5,7772.8,4915.8,1264.3,1316.1,5124.9,431.2,1554.2,318.4,2333.3,7515.2,814.6,2926.6,257.1,2277.9,2409.8,652.7,210.3
"1993-08-01",251.9,1723.7,997.7,1591.6,12096.7,1681.3,1526.7,664.8,349.4,5573.9,3156.6,536.8,1283.2,436.5,5333.3,2642.3,1137.9,1540.6,1656.8,2853.2,2102,520.2,3987.5,2253.6,2398.4,1005.1,327.8,3260,285.2,773.8,506.5,3491.1,627.6,672.9,7767.9,4930.8,1265.4,1321.5,5130.4,432,1557.6,319.4,2338.5,7525.7,818.5,2928.5,258,2277,2416.9,653.9,211.5
"1993-09-01",252.2,1722.5,999.8,1602.7,12083.5,1683.6,1530.2,667.1,352,5580.5,3169.5,536.6,1286.3,438.8,5341.5,2636.9,1140.6,1544.8,1661.7,2856.4,2108.8,521.5,4007,2256.4,2408.4,1011.4,327,3268.2,286.4,775.3,506.7,3491.6,632.8,675.1,7759.2,4944.7,1264.1,1327.2,5130.4,432,1563.3,319.6,2345.9,7540.3,821.7,2938.1,259,2285.8,2420.1,656,212.4
"1993-10-01",256.2,1732.1,1005.5,1616.7,12088.3,1694.1,1535.2,666,350,5619,3199.1,538.6,1291.2,440.7,5374.1,2656.1,1141.1,1550.7,1673.4,2865.3,2117.5,525.1,4037,2273.6,2420.8,1023.6,329,3274.4,286.8,779.5,506.1,3503.8,637.8,690.4,7769.3,4958.1,1269.1,1333.5,5145.3,431.7,1567.2,322.3,2359.8,7552.2,829.1,2949.4,259.6,2279.5,2433.5,658.9,212.5
"1993-11-01",256.3,1732.3,1008,1621.7,12077.9,1697.4,1535.4,666.9,350.3,5624.1,3207,536.7,1292.3,442,5384.6,2662.8,1141.4,1555.8,1677.6,2869.1,2119.2,525,4041.2,2278.1,2429.8,1027,328.8,3289.3,287.2,781,507.3,3507.6,638.9,694.3,7774.1,4967.6,1270.2,1338.1,5147.2,431.7,1569.4,323.8,2361.7,7560.8,830.7,2951.4,260.2,2282.6,2433.6,658.8,213.1
"1993-12-01",255.2,1734.1,1011.7,1632.7,12101.3,1704.5,1536.8,666.6,351.8,5640.4,3221.2,535.3,1294.1,444.7,5397.3,2672.2,1144.5,1557,1685,2874.1,2125,524.9,4055.9,2285.3,2433.3,1032.8,330.7,3300,288,782,509.6,3516.3,642.2,702.7,7784.2,4976.6,1273.5,1343.4,5155,432.9,1574.9,323.3,2371.5,7588.6,835.1,2958.1,260,2289.6,2441.8,665.5,214
"1994-01-01",256.5,1730.7,1011.8,1642.8,12117.6,1717.1,1528.2,662,352.1,5666.7,3231.4,535.8,1296.4,447.5,5389.1,2678.6,1150.5,1548,1690.6,2873.3,2123.4,525.4,4078.1,2285.5,2435.7,1036.6,331.8,3302.6,288.9,784.8,513.5,3505.7,642.3,711.7,7770.9,5008.2,1278.2,1347,5137.5,432.7,1575.5,325.2,2374.9,7608.5,839.6,2960.7,260,2290.1,2446.8,659,214.1
"1994-02-01",258,1733.3,1012.4,1648.1,12138.7,1719.8,1523.4,659.4,350.3,5682.6,3241.8,535.2,1297.7,449.5,5400.3,2683.7,1150.9,1559.3,1695.8,2873.9,2118.3,527.3,4079,2293.2,2434.6,1039.3,333,3308.6,289.6,787.7,515.7,3497.3,645.2,715.8,7770.5,5023.1,1276.9,1350.4,5138.2,432.2,1577.9,326.1,2383.9,7615,842.8,2962,260.9,2295.9,2452.8,663.4,214.3
"1994-03-01",258.3,1739.8,1017.6,1656.2,12168.7,1726,1527.8,659.4,351.5,5705.5,3252.8,536.5,1303.6,452.7,5425.3,2696.2,1156.4,1570.3,1707.4,2879.8,2131.2,528.3,4094.8,2299.3,2440.4,1045.4,333.8,3321.1,291.4,788.1,517.5,3516.4,647.2,719.6,7784.5,5041.5,1279.4,1354.3,5156.6,433.2,1583,327.7,2398.5,7642,847.2,2976.2,262.9,2293.7,2464,667.3,214.7
"1994-04-01",256.6,1742.9,1023.9,1667.2,12163.6,1738.9,1540.4,663.4,352.1,5729.7,3265.1,536.4,1310.8,455.6,5441.9,2685.2,1154,1575.7,1703.2,2890.1,2143.4,528.5,4101.7,2304.8,2446.9,1046.2,336,3330,292.4,792.4,518.6,3536.8,648.7,725.6,7792.8,5040.3,1284.4,1358.3,5168.7,433.8,1582.6,327.9,2401.9,7694.5,850.2,2988.3,262.1,2301.9,2471,671.4,215.6
"1994-05-01",255.9,1746.4,1030.8,1674.7,12175.2,1746.5,1542.9,663.5,353.7,5750.4,3275.8,533.3,1314.5,457.8,5457.2,2697.2,1162.1,1583.9,1706.5,2895.9,2147.2,529.6,4114.9,2313.3,2455.9,1051.1,338.5,3337.7,293.3,798,519.2,3546.6,651,731.1,7806.3,5057.1,1287.1,1363.8,5184.7,432.5,1585.4,328.3,2418.2,7702.2,855.9,2996.1,263.5,2306,2477.5,679.8,216.3
"1994-06-01",257.3,1757.8,1033.2,1686.1,12184.7,1751.5,1545.6,663,354.9,5770.8,3285.9,535.5,1323.7,458.9,5467,2707.6,1167.1,1585.1,1711.8,2904.1,2149.9,529.7,4124.5,2316.6,2465.8,1058.8,339.2,3352.9,294.2,798.7,521.7,3546.5,655.9,732.2,7810.3,5059.7,1291.6,1368.3,5201.5,434.3,1592.4,330.5,2420.8,7723.1,860.1,3003.6,263.9,2307.7,2483,675.4,215.9
"1994-07-01",257.7,1755.8,1040.5,1698.7,12219,1760,1548.9,660.7,354.8,5792.3,3300.9,536.1,1323.5,460.2,5465.2,2715.9,1159.9,1590.8,1723.6,2911.3,2152.8,531,4151.9,2320.2,2477.4,1066.4,341.4,3360.9,296.2,802.2,524.2,3560.3,660.9,742.3,7835.3,5072.5,1300.8,1375.4,5209,433.6,1595,332.4,2426.8,7797,865.5,3014.1,264.1,2312.8,2499.8,676.5,216.4
"1994-08-01",258.8,1767,1041.5,1711.8,12225.9,1767,1550.1,657.1,358.4,5796.3,3315.4,535.7,1328.1,460.5,5480.1,2730.9,1173.5,1594.4,1729.4,2918.4,2148,531.5,4167.9,2326.1,2485.5,1066.1,344.9,3365,295.9,801.5,527.4,3569.5,660.5,747.1,7844,5080.2,1300.2,1380.6,5214.1,436.4,1596.6,331.3,2433.2,7804.9,868.5,3023.1,264.2,2324.9,2496.8,679.5,220.1
"1994-09-01",260.7,1776.7,1048,1715.1,12254.6,1774.2,1552.8,657,359.3,5831.8,3334.6,536.2,1331.3,464.9,5503,2741.1,1176.6,1603.9,1734.6,2928.5,2161.3,535.2,4180.6,2336.4,2488.8,1068.7,346.3,3385.6,297.4,805.2,527.8,3572.1,663.3,751.5,7843.5,5103.9,1304,1384.4,5225.7,434.1,1604.2,333,2449.3,7819.8,873.1,3030.9,265.1,2335,2513.6,681.1,217.7
"1994-10-01",259.4,1773.5,1047.7,1722.8,12267.2,1781.1,1556.8,654.1,360.4,5830.2,3346.6,537.3,1329.8,464.4,5488.9,2735.9,1180.1,1601.3,1738.6,2931.8,2162.4,535.4,4178.8,2334.3,2496.3,1064.6,345,3387.8,298.1,806.2,528.8,3576.2,664.9,754.6,7858,5124.6,1301.9,1388.1,5226.5,434.6,1602.9,333.4,2451,7853,876.9,3033.4,265.6,2333.6,2513.3,680.1,217.8
"1994-11-01",260.5,1793.2,1050,1736.7,12294.9,1791,1556.3,652.7,361.8,5889.7,3367.9,538.6,1338.3,465.5,5508,2749.2,1189.5,1609,1745.2,2941.6,2167.6,537.6,4199.5,2346.7,2504.3,1067.7,346.5,3399.8,299.2,815.4,530.3,3581.9,672,761,7870.9,5141.5,1307,1397.3,5234.2,437.4,1607,334.4,2481,7886.9,880.9,3040.6,266.8,2344.3,2527.3,693.3,220.5
